"review_id","rating_date","count_helpful","count_unhelpful","employee_job_end_year","employee_length","employee_status","covid_related_review","flags_business_outlook","flags_ceo_approval","flags_recommend_frend","rating_culture_values","rating_diversity_inclusion","rating_overall","rating_work_life","summary","company_name","employee_location","employee_job_title","advice_to_management","review_pros","review_cons","rating_compensation_benefits","rating_senior_leadership","rating_career_opportunities","sector","rating_year","helpfulness_score","career_missing","employee_job_quit","employee_job_start_year","has_review_text","distilbert_summary_label","distilbert_summary_score","distilbert_pros_label","distilbert_pros_score","distilbert_cons_label","distilbert_cons_score","distilbert_advice_label","distilbert_advice_score","distilbert_summary_signed","distilbert_pros_signed","distilbert_cons_signed","distilbert_advice_signed","roberta_summary_label","roberta_summary_score","roberta_pros_label","roberta_pros_score","roberta_cons_label","roberta_cons_score","roberta_advice_label","roberta_advice_score","roberta_summary_signed","roberta_pros_signed","roberta_cons_signed","roberta_advice_signed","vader_summary_neg","vader_summary_neu","vader_summary_pos","vader_summary_compound","vader_pros_neg","vader_pros_neu","vader_pros_pos","vader_pros_compound","vader_cons_neg","vader_cons_neu","vader_cons_pos","vader_cons_compound","vader_advice_neg","vader_advice_neu","vader_advice_pos","vader_advice_compound","summary_wc","pros_wc","cons_wc","advice_wc"
65675985,"2022-06-17",0,0,2022,2,"REGULAR",0,"NEUTRAL","DISAPPROVE","NEGATIVE",2,3,3,2,"Broken Promises & Favoritism.","Amazon","Tulsa, OK","Fulfillment Associate","Engage with employees more often and put laptops down. Most employees feel treated like numbers, not valuable assets. Stop moving area managers around; allow them to build relationships with employees.","Decent wage, 7 paid holidays, opportunities for overtime.","Too much favoritism for promotions. Area Managers are often recent college graduates with poor communication skills. Jobs are solely focused on numbers. Write-ups occur without considering personal issues or workflow problems. Poor communication to L1 associates. On-site HR is not trained to handle most issues.",5,3,3,"Retail",2022,0,FALSE,TRUE,2020,TRUE,"NEGATIVE",0.974443376064301,"POSITIVE",0.990870893001556,"NEGATIVE",0.999467551708221,"NEGATIVE",0.999476730823517,-0.974443376064301,0.990870893001556,-0.999467551708221,-0.999476730823517,"negative",0.866003513336182,"positive",0.627835333347321,"negative",0.865834951400757,"neutral",0.572418808937073,-0.866003513336182,0.627835333347321,-0.865834951400757,0,0.369,0.119,0.512,0.0516,0,0.536,0.464,0.6369,0.167,0.752,0.081,-0.6808,0.111,0.653,0.236,0.5597,4,8,45,30
63082682,"2022-04-21",3,0,2018,9,"REGULAR",0,"NEGATIVE","","NEGATIVE",1,1,1,1,"Shallow-minded, rampant favoritism.","Petronas","Kuala Lumpur","Account Manager","","Located next to a mall.","Management is rigid, shallow, and stuck in the dark ages, despite the company presenting itself as progressive. Too many unhappy, unfulfilled, power-tripping middle-aged/old women in leadership roles. Village champion mentality. Rampant favoritism harms staff morale. Focus on appearances over substance. Too many self-centered sycophants. Pointless 2-3 hour meetings are common. The company is full of 'dead wood'. Mental health is not recognized as a valid condition by old-school senior management.",4,1,4,"Energy/Mining",2022,3,FALSE,TRUE,2009,TRUE,"NEGATIVE",0.991813063621521,"POSITIVE",0.731894314289093,"NEGATIVE",0.999729454517365,"POSITIVE",0.748120903968811,-0.991813063621521,0.731894314289093,-0.999729454517365,0.748120903968811,"negative",0.850546717643738,"neutral",0.88925164937973,"negative",0.888730227947235,"positive",0.401298612356186,-0.850546717643738,0,-0.888730227947235,0.401298612356186,0,0.541,0.459,0.1779,0,1,0,0,0.197,0.736,0.067,-0.875,0,0,0,0,3,5,70,0
60960698,"2022-03-10",0,0,2018,2,"PART_TIME",0,"NEGATIVE","APPROVE","POSITIVE",4,5,5,4,"Teamwork.","BMO Financial Group","","Customer Service Representative","Increase wages, especially for new employees, and do not pressure employees to make sales. Employees tend to hide decisive information from potential clients to make quick sales.","Willingness to share knowledge and positive information. Opportunities for learning and benefiting from teamwork. Positive environment, great employer, and a good place to work.","Low pay for new employees. Too much pressure to show results, sales, and referrals. Employees are motivated by bonuses with less emphasis on quality.",5,4,4,"Finance",2022,0,FALSE,TRUE,2016,TRUE,"POSITIVE",0.999664425849915,"POSITIVE",0.999874591827393,"NEGATIVE",0.999440252780914,"POSITIVE",0.990114212036133,0.999664425849915,0.999874591827393,-0.999440252780914,0.990114212036133,"positive",0.535293817520142,"positive",0.964069545269012,"negative",0.712633907794952,"neutral",0.693620622158051,0.535293817520142,0.964069545269012,-0.712633907794952,0,0,1,0,0,0,0.446,0.554,0.9643,0.182,0.607,0.211,0.4404,0.055,0.747,0.198,0.5248,1,24,24,27
4197691,"2014-05-09",7,0,2014,4,"REGULAR",0,"NEGATIVE","APPROVE","NEGATIVE",1,4,2,3,"Uncompetitive in Canada.","Mastercard","Toronto, ON","Vice President","Utilize existing talent to close gaps in sales and client management. Address the competitive losing streak and develop a winning strategy. Make 'focus on the customer' more than just a slogan.","Talented people. Good industry to work in. Good focus on innovation.","Incompetent Canadian leadership. Sales and client management teams lag behind market leaders like Amex and VISA. Leadership is unable to drive improvement.",4,1,2,"Finance",2014,7,FALSE,TRUE,2010,TRUE,"NEGATIVE",0.993051528930664,"POSITIVE",0.99985659122467,"NEGATIVE",0.999246835708618,"POSITIVE",0.997813582420349,-0.993051528930664,0.99985659122467,-0.999246835708618,0.997813582420349,"negative",0.788075566291809,"positive",0.962254762649536,"negative",0.919258832931519,"neutral",0.574856638908386,-0.788075566291809,0.962254762649536,-0.919258832931519,0,0,1,0,0,0,0.374,0.626,0.8934,0.19,0.621,0.19,0,0.069,0.72,0.211,0.6486,3,11,22,31
77230287,"2023-06-09",0,0,2023,1,"INTERN",0,"POSITIVE","APPROVE","POSITIVE",5,5,5,4,"","UBS","","Internship","","Good opportunity and work culture.","Low salary in the beginning but high chance of success.",3,5,5,"Finance",2023,0,FALSE,TRUE,2022,TRUE,"POSITIVE",0.748120903968811,"POSITIVE",0.999871253967285,"POSITIVE",0.99946528673172,"POSITIVE",0.748120903968811,0.748120903968811,0.999871253967285,0.99946528673172,0.748120903968811,"positive",0.401298612356186,"positive",0.954826176166534,"positive",0.573205411434174,"positive",0.401298612356186,0.401298612356186,0.954826176166534,0.573205411434174,0.401298612356186,0,0,0,0,0,0.345,0.655,0.6908,0.096,0.435,0.469,0.7906,0,0,0,0,0,5,10,0
36894709,"2020-10-08",3,0,2020,2,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,3,2,3,"Low Pay, No raises (2% at best), & Archaic, Inflexible, Micromanaging Executive Leadership.","Intertek","","","","Most colleagues that you work with day to day are great.","Great disparity between upper and lower management. Handled COVID terribly by bringing all employees back after 3 months. No work-from-home flexibility, even for high performers.",1,1,3,"Professional Services",2020,3,TRUE,FALSE,2018,TRUE,"NEGATIVE",0.999622702598572,"POSITIVE",0.999878525733948,"NEGATIVE",0.999683141708374,"POSITIVE",0.748120903968811,-0.999622702598572,0.999878525733948,-0.999683141708374,0.748120903968811,"negative",0.85217273235321,"positive",0.974709331989288,"negative",0.876185417175293,"positive",0.401298612356186,-0.85217273235321,0.974709331989288,-0.876185417175293,0.401298612356186,0.302,0.476,0.222,0.128,0,0.709,0.291,0.6249,0.294,0.586,0.12,-0.6041,0,0,0,0,13,11,25,0
4861120,"2014-08-27",2,0,2014,1,"CONTRACT",0,"POSITIVE","NO_OPINION","POSITIVE",1,4,2,3,"Senior Consultant.","Mastercard","Purchase, NY","Anonymous Contractor","There are really brilliant people at the Business Leader level who should be promoted to Senior Business Leaders and Group Heads.","The company continually offers training courses and programs in all business areas, so there is a lot of opportunity for professional growth and development.","Consultants' opinions are not valued by long-term senior executives, despite their contributions to strategic planning. The company could benefit from transforming its talent pool during its transformational change.",5,3,4,"Finance",2014,2,FALSE,TRUE,2013,TRUE,"POSITIVE",0.987709283828735,"POSITIVE",0.999546825885773,"NEGATIVE",0.998686373233795,"POSITIVE",0.999681115150452,0.987709283828735,0.999546825885773,-0.998686373233795,0.999681115150452,"neutral",0.827254235744476,"positive",0.962602138519287,"neutral",0.572066843509674,"positive",0.961250782012939,0,0.962602138519287,0,0.961250782012939,0,1,0,0,0,0.803,0.197,0.6597,0.072,0.753,0.175,0.5258,0,0.734,0.266,0.7841,2,24,28,21
41367028,"2021-01-25",0,0,2017,1,"REGULAR",0,"NEUTRAL","NO_OPINION","POSITIVE",2,4,3,3,"Ok","GE","Cairo, Cairo Governorate","Managing Director","Go to the ground.","Good place to work in.","Needs more attention from management.",3,3,2,"Manufacturing",2021,0,FALSE,TRUE,2016,TRUE,"POSITIVE",0.999785125255585,"POSITIVE",0.999865531921387,"NEGATIVE",0.999600946903229,"NEGATIVE",0.807685852050781,0.999785125255585,0.999865531921387,-0.999600946903229,-0.807685852050781,"positive",0.487016379833221,"positive",0.950655937194824,"neutral",0.671359360218048,"neutral",0.624467968940735,0.487016379833221,0.950655937194824,0,0,0,0,1,0.296,0,0.58,0.42,0.4404,0,1,0,0,0,1,0,0,1,5,5,4
15040308,"2017-05-12",2,0,2015,6,"REGULAR",0,"NEUTRAL","NO_OPINION","NEGATIVE",2,5,3,2,"Decent place to work until they let you go due to Corporate greed!","Verizon","Cleveland, TN","Sales Support","Focus on loyal customers and employees, not just numbers, to avoid driving business away and high turnover. It was once a pleasant place until the company became greedy. Lead by example and listen to employees who give 110% of their time, as higher-ups are compensated for most of it.","Great compensation and benefits from day one, including 401k match up to 6%, tuition reimbursement, and plan discount. Learned new skills in sales process and device support. Colleagues were like a second family, making work bearable.","Inconsistent schedule, making a life outside of work difficult. Extremely long hours during holidays, often without lunches or breaks due to busyness or understaffing. Some managers were unprofessional and disrespectful to employees and customers, engaging in unethical practices to increase sales, seemingly encouraged by upper management focused solely on numbers. Company culture and customer experience declined, especially after recent major layoffs. Employees are quickly dismissed to cut costs, regardless of tenure.",4,2,3,"Telecommunications",2017,2,FALSE,TRUE,2009,TRUE,"POSITIVE",0.988479197025299,"POSITIVE",0.993436336517334,"NEGATIVE",0.999615907669067,"NEGATIVE",0.98653107881546,0.988479197025299,0.993436336517334,-0.999615907669067,-0.98653107881546,"negative",0.504409193992615,"positive",0.974780917167664,"negative",0.849237024784088,"neutral",0.483323335647583,-0.504409193992615,0.974780917167664,-0.849237024784088,0,0.2,0.8,0,-0.4574,0,0.729,0.271,0.8979,0.131,0.724,0.145,0.0516,0.081,0.805,0.114,0.4404,13,36,71,49
22255314,"2018-08-31",3,0,2018,4,"REGULAR",0,"POSITIVE","DISAPPROVE","NEGATIVE",3,3.5,3,1,"Senior Advisor.","Teleperformance","","Senior Advisor","Care about your employees.","Pay is good. Work from home.","Horrible benefits. Little career advancement despite 4 years of service, while mentored individuals were promoted. Strict T2 requirements prevented promotion. Poor schedule, with changes every 3 months and forced night shifts, making work-life balance impossible. Higher-ups prioritize 'business' over employee care, leading to the company's decline. Success requires constant presence and perfect weekly stats.",1,2,2,"Professional Services",2018,3,FALSE,TRUE,2014,TRUE,"POSITIVE",0.994642615318298,"POSITIVE",0.999782025814056,"NEGATIVE",0.999373257160187,"POSITIVE",0.99977570772171,0.994642615318298,0.999782025814056,-0.999373257160187,0.99977570772171,"neutral",0.838445544242859,"positive",0.784152150154114,"negative",0.877049922943115,"neutral",0.655391752719879,0,0.784152150154114,-0.877049922943115,0,0,1,0,0,0.169,0.482,0.349,0.3612,0.134,0.628,0.238,0.7579,0,0.484,0.516,0.4939,2,6,54,4
5716442,"2015-01-17",1,0,2015,2,"REGULAR",0,"NEGATIVE","NO_OPINION","NEGATIVE",1,5,5,1,"No Work-Life Balance, Cold calling three hours a day, and low pay.","TD","Melville, NY","Customer Service Representative I","Hire more branch staff. Eliminate cold calling and stop treating employees as workhorses for low pay. Reduce pressure on store managers, as it negatively impacts their employees.","Wonderful part-time off plan for full-timers, offering 4-5 weeks annually for sick time, holidays, and vacation.","No work-life balance due to full-time commitment and a seven-day bank operation, restricting other engagements. The company is sales-driven and treats employees poorly, forcing cold calls to businesses. Severe understaffing leads to struggling branches, long lines, and customer complaints. Employees are blamed for negative customer experiences, even when caused by understaffing. The job became extremely stressful, leading to the reviewer's departure.",2,1,1,"Finance",2015,1,FALSE,TRUE,2013,TRUE,"NEGATIVE",0.999767482280731,"POSITIVE",0.999575912952423,"NEGATIVE",0.999674797058105,"NEGATIVE",0.998461723327637,-0.999767482280731,0.999575912952423,-0.999674797058105,-0.998461723327637,"negative",0.83640319108963,"positive",0.958142578601837,"negative",0.86130166053772,"neutral",0.562797546386719,-0.83640319108963,0.958142578601837,-0.86130166053772,0,0.388,0.612,0,-0.5719,0.146,0.575,0.279,0.4588,0.297,0.65,0.054,-0.9589,0.256,0.744,0,-0.7096,12,16,61,27
43558873,"2021-03-05",1,0,NA,4,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",5,5,5,4,"Great atmosphere.","UnitedHealth Group","","Anonymous Employee","Pay more to get better people.","Flexibility, care about you, multiple places to move up.","Salary low compared to other insurance companies.",3,4,5,"Healthcare",2021,1,FALSE,FALSE,2017,TRUE,"POSITIVE",0.999885201454163,"POSITIVE",0.999850034713745,"NEGATIVE",0.999642968177795,"NEGATIVE",0.999266803264618,0.999885201454163,0.999850034713745,-0.999642968177795,-0.999266803264618,"positive",0.966517806053162,"positive",0.598538994789124,"neutral",0.704060673713684,"neutral",0.535909056663513,0.966517806053162,0.598538994789124,0,0,0,0.196,0.804,0.6249,0,0.556,0.444,0.6808,0.259,0.741,0,-0.2732,0.163,0.467,0.369,0.4144,2,9,7,6
43769203,"2021-03-10",0,0,2019,2,"REGULAR",0,"NEGATIVE","NO_OPINION","NEGATIVE",1,1,1,1,"Worst job in my life.","NAB - National Australia Bank","Marrickville","Business Credit Analyst","Treat employees as humans, not slaves.","Overtime pay on the weekends.","Micromanagement, unrealistic KPIs, low salary, and mental trauma.",1,1,1,"Finance",2021,0,FALSE,TRUE,2017,TRUE,"NEGATIVE",0.999785244464874,"NEGATIVE",0.992335498332977,"NEGATIVE",0.999003469944,"POSITIVE",0.911149203777313,-0.999785244464874,-0.992335498332977,-0.999003469944,0.911149203777313,"negative",0.945955574512482,"neutral",0.917738676071167,"negative",0.884017586708069,"neutral",0.681839942932129,-0.945955574512482,0,-0.884017586708069,0,0.506,0.494,0,-0.6249,0.259,0.741,0,-0.1027,0.45,0.55,0,-0.5994,0,0.649,0.351,0.4019,5,5,8,6
37352788,"2020-10-19",0,0,2018,6,"REGULAR",0,"NEGATIVE","APPROVE","NEGATIVE",2,3,4,4,"Flexible work.","GE","New York, NY","Field Engineer","Try to understand the field service more.","Flexible hours, unlimited PTO, company car.","Poor management, high turnover, lack of training.",4,2,3,"Manufacturing",2020,0,FALSE,TRUE,2012,TRUE,"POSITIVE",0.999869585037231,"POSITIVE",0.989812314510345,"NEGATIVE",0.99981015920639,"NEGATIVE",0.995214819908142,0.999869585037231,0.989812314510345,-0.99981015920639,-0.995214819908142,"neutral",0.56384003162384,"neutral",0.496463984251022,"negative",0.901837289333344,"neutral",0.80780029296875,0,0,-0.901837289333344,0,0,0.345,0.655,0.2263,0,0.725,0.275,0.2263,0.519,0.481,0,-0.6597,0,1,0,0,2,6,7,7
42658445,"2021-02-17",1,0,2020,4,"",1,"NEUTRAL","NO_OPINION","NEGATIVE",4,4,2,3,"There’s better opportunities out there.","Professional Sports Publications","","","","Good colleagues and vacation time.","200 calls/day, mandatory sales pitch script, no room for growth.",3,3,3,"Media",2021,1,TRUE,TRUE,2016,TRUE,"POSITIVE",0.956684648990631,"POSITIVE",0.999862432479858,"NEGATIVE",0.998930752277374,"POSITIVE",0.748120903968811,0.956684648990631,0.999862432479858,-0.998930752277374,0.748120903968811,"positive",0.495351433753967,"positive",0.96736741065979,"negative",0.759895861148834,"positive",0.401298612356186,0.495351433753967,0.96736741065979,-0.759895861148834,0.401298612356186,0,0.353,0.647,0.6705,0,0.58,0.42,0.4404,0.168,0.534,0.298,0.1779,0,0,0,0,5,5,10,0
41470688,"2021-01-26",2,0,2020,2,"",1,"POSITIVE","APPROVE","POSITIVE",5,5,4,4,"Positive Review - little bad to say.","Loan Simple","","","","Very nice, caring owners. Lots of overtime available. Attentive direct supervisor who supports success and growth. Very nice co-workers with similar mindsets. Fun atmosphere. Large cubicles with ample personal space. Quick growth opportunities for hard workers.","Requires working in a fast-paced environment and handling stress with ease. Requires thick skin in the industry.",4,5,3,"Finance",2021,2,TRUE,TRUE,2018,TRUE,"POSITIVE",0.998835861682892,"POSITIVE",0.999763071537018,"POSITIVE",0.983846962451935,"POSITIVE",0.748120903968811,0.998835861682892,0.999763071537018,0.983846962451935,0.748120903968811,"positive",0.827353417873383,"positive",0.973032891750336,"neutral",0.659526467323303,"positive",0.401298612356186,0.827353417873383,0.973032891750336,0,0.401298612356186,0.272,0.423,0.305,0.101,0.026,0.478,0.496,0.9765,0.138,0.739,0.123,-0.0772,0,0,0,0,7,36,17,0
68770554,"2022-09-06",1,0,2021,2,"",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Stay away.","PARC Retirement Living","","","","Amazing people, dedicated and caring for their team and clients.","Poor leadership and highly toxic environment.",1,1,3,"Healthcare",2022,1,TRUE,TRUE,2019,TRUE,"NEGATIVE",0.999550998210907,"POSITIVE",0.999874711036682,"NEGATIVE",0.9997838139534,"POSITIVE",0.748120903968811,-0.999550998210907,0.999874711036682,-0.9997838139534,0.748120903968811,"neutral",0.57550722360611,"positive",0.978279531002045,"negative",0.92641693353653,"positive",0.401298612356186,0,0.978279531002045,-0.92641693353653,0.401298612356186,0,1,0,0,0,0.412,0.588,0.875,0.383,0.617,0,-0.4767,0,0,0,0,2,10,6,0
41316103,"2021-01-24",1,0,2021,2,"",1,"POSITIVE","DISAPPROVE","NEGATIVE",1,2,1,1,"Good for freshers and not for experienced.","Openweb Solutions","","","","Learning curve for freshers. A few good team leads. No salary deduction during the pandemic.","Policies change frequently without prior notice. Lacks a proper appraisal policy and increments. Judgement based on hours worked, not efficiency. Requires juggling multiple projects daily. Difficult to leave the company, with potential salary hold for 30 days after serving notice.",1,1,4,"Technology",2021,1,TRUE,TRUE,2019,TRUE,"POSITIVE",0.999043047428131,"POSITIVE",0.99403041601181,"NEGATIVE",0.999643325805664,"POSITIVE",0.748120903968811,0.999043047428131,0.99403041601181,-0.999643325805664,0.748120903968811,"neutral",0.550422430038452,"positive",0.748971104621887,"negative",0.846431732177734,"positive",0.401298612356186,0,0.748971104621887,-0.846431732177734,0.401298612356186,0,0.674,0.326,0.4404,0.122,0.718,0.16,0.1779,0.136,0.864,0,-0.5873,0,0,0,0,7,15,40,0
41308268,"2021-01-23",4,0,2019,4,"",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,3,"Will never wish it on anyone.","National Arts Council","","","","Very good working level: passionate, keen to make a difference, very collegiate. Peers are the only saving grace and keep work meaningful.","Ineffective, toxic management. Incompetent or unresponsive HR. Ridiculous workload and unnecessary last-minute changes. Strange performance management system based on perception rather than results. No career progression; many haven't been promoted in years.",1,1,3,"Government",2021,4,TRUE,TRUE,2015,TRUE,"POSITIVE",0.994886815547943,"POSITIVE",0.999572932720184,"NEGATIVE",0.999748051166534,"POSITIVE",0.748120903968811,0.994886815547943,0.999572932720184,-0.999748051166534,0.748120903968811,"negative",0.789708077907562,"positive",0.961802840232849,"negative",0.928369879722595,"positive",0.401298612356186,-0.789708077907562,0.961802840232849,-0.928369879722595,0.401298612356186,0.311,0.689,0,-0.3089,0,0.545,0.455,0.9216,0.341,0.659,0,-0.8868,0,0,0,0,6,22,32,0
45842289,"2021-04-21",4,0,2021,2,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"I don't recommend it.","CB4","","","","Good pay, comparable to other US tech startups. Perfect for fresh college graduates to stay and learn for a year or two.","Employee tenure has not changed since 2009, indicating that claims of positive changes are ineffective. Customer advocacy is weak, with most case studies being small, regional convenience stores, some of which are no longer clients. The product's sole focus on brick-and-mortar retail is risky in the digital age, as consumer habits shift online. The company's finances appear unstable, making it vulnerable to market changes or customer loss. Inclusion and diversity are marketing ploys, not practiced culture (e.g., no BIPOC or female VPs as of April 2021). The company has a political, top-down hierarchy. Employees are made to sign vicious one-way NDAs and separation agreements, waiving rights to speak up, which explains the disproportionate number of positive reviews.",3,1,4,"Technology",2021,4,TRUE,TRUE,2019,TRUE,"NEGATIVE",0.976086676120758,"POSITIVE",0.999687075614929,"NEGATIVE",0.999443709850311,"POSITIVE",0.748120903968811,-0.976086676120758,0.999687075614929,-0.999443709850311,0.748120903968811,"negative",0.844703555107117,"positive",0.944453656673431,"negative",0.743636548519135,"positive",0.401298612356186,-0.844703555107117,0.944453656673431,-0.743636548519135,0.401298612356186,0.413,0.587,0,-0.2755,0.049,0.636,0.314,0.8176,0.147,0.774,0.079,-0.7351,0,0,0,0,4,22,117,0
66238889,"2022-07-03",1,0,2022,2,"",0,"NEUTRAL","NO_OPINION","NEGATIVE",1,1,1,1,"It’s ok temporarily. It sucked the life out of me.","Masonite International","","","","","Inconsistent policies that change to benefit the company. Lazy co-workers are not held accountable for lack of production or poor quality work. High turnover, with new employees constantly being trained who may not return. The plant manager is unqualified.",1,1,3,"Manufacturing",2022,1,TRUE,TRUE,2020,TRUE,"POSITIVE",0.748945593833923,"POSITIVE",0.748120903968811,"NEGATIVE",0.997469544410706,"POSITIVE",0.748120903968811,0.748945593833923,0.748120903968811,-0.997469544410706,0.748120903968811,"negative",0.818341195583344,"positive",0.401298612356186,"negative",0.882277309894562,"positive",0.401298612356186,-0.818341195583344,0.401298612356186,-0.882277309894562,0.401298612356186,0.227,0.606,0.167,-0.2023,0,0,0,0,0.172,0.763,0.065,-0.5994,0,0,0,0,10,0,39,0
47067202,"2021-05-17",24,0,2020,6,"",1,"POSITIVE","DISAPPROVE","NEGATIVE",2,1,1,1,"Toxic 'Family' Culture.","Fast Enterprises","","","","Good pay, good benefits, and some really good people.","The promoted 'FAST family' lifestyle was toxic, leaving no life outside of work. Employees felt guilty using PTO, fearing they would let others down. While employees were expected to forgive company mistakes, individual errors led to long-term shunning and gossip. Blatant sexual harassment by partners, clients, and co-workers was prevalent. Higher-up women dismissed complaints, stating 'that's how it is' and sharing similar experiences.",5,1,4,"Technology",2021,24,TRUE,TRUE,2014,TRUE,"NEGATIVE",0.999299287796021,"POSITIVE",0.999861121177673,"NEGATIVE",0.998805165290833,"POSITIVE",0.748120903968811,-0.999299287796021,0.999861121177673,-0.998805165290833,0.748120903968811,"negative",0.867351412773132,"positive",0.97424852848053,"negative",0.873089373111725,"positive",0.401298612356186,-0.867351412773132,0.97424852848053,-0.873089373111725,0.401298612356186,0,1,0,0,0.082,0.235,0.682,0.8805,0.265,0.64,0.095,-0.9153,0,0,0,0,3,9,63,0
41259434,"2021-01-22",1,0,2020,6,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",2,1,1,2,"Lack of investment into plant and employees.","Paper Excellence Group","","","","Great co-workers and some staff.","Impossible to transfer departments. Lower pay than industry standard, compounded by payroll issues. No investment in employee training. Poor morale. Maintenance only for emergencies, leading to significant downtime. No company interest in investing to maintain or create future revenue streams for the mill. Everything is falling apart.",3,1,3,"Manufacturing",2021,1,TRUE,TRUE,2014,TRUE,"NEGATIVE",0.999799787998199,"POSITIVE",0.999865174293518,"NEGATIVE",0.999814093112946,"POSITIVE",0.748120903968811,-0.999799787998199,0.999865174293518,-0.999814093112946,0.748120903968811,"negative",0.773805797100067,"positive",0.972443997859955,"negative",0.917822360992432,"positive",0.401298612356186,-0.773805797100067,0.972443997859955,-0.917822360992432,0.401298612356186,0.277,0.723,0,-0.3182,0,0.494,0.506,0.6249,0.266,0.666,0.068,-0.8512,0,0,0,0,7,5,47,0
41616291,"2021-01-29",41,0,2020,4,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Run as fast as you can!","Tradeshift","","","","Some amazing people still work there, though many of the best have left. The company is in decline.","Highly incompetent management (upper and middle) is ruining the company. Promotions are based on favoritism, with people promoted overnight without interviews. HR is powerless, with their recommendations ignored. No empathy for employees, exemplified by layoffs just before the holiday season. Compensation is below market; senior employees are expected to work excessively because juniors earn less, and managers use higher pay as justification for overwork. Work-life balance is a nightmare in some departments, while others are idle. Overwork, already present, is now unbearable after layoffs. Female employees, especially in tech, are undervalued and unappreciated, with a toxic belief that good engineers must be male. The company hires only to lay off people, sometimes within weeks. High risk of being on the next layoff list.",2,1,4,"Technology",2021,41,TRUE,TRUE,2016,TRUE,"POSITIVE",0.9819096326828,"NEGATIVE",0.998897314071655,"NEGATIVE",0.99959522485733,"POSITIVE",0.748120903968811,0.9819096326828,-0.998897314071655,-0.99959522485733,0.748120903968811,"positive",0.703281164169312,"negative",0.621016323566437,"negative",0.91194099187851,"positive",0.401298612356186,0.703281164169312,-0.621016323566437,-0.91194099187851,0.401298612356186,0,1,0,0,0,0.667,0.333,0.8402,0.137,0.791,0.072,-0.8016,0,0,0,0,6,18,123,0
68157373,"2022-08-21",1,0,2021,2,"",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,3,"Love doing what I do if I could actually do my job.","Lincare","","","","Flexible hours.","",2,1,3,"Healthcare",2022,1,TRUE,TRUE,2019,TRUE,"POSITIVE",0.999828219413757,"POSITIVE",0.999486088752747,"POSITIVE",0.748120903968811,"POSITIVE",0.748120903968811,0.999828219413757,0.999486088752747,0.748120903968811,0.748120903968811,"positive",0.933278620243073,"neutral",0.697570443153381,"positive",0.401298612356186,"positive",0.401298612356186,0.933278620243073,0,0.401298612356186,0.401298612356186,0,0.724,0.276,0.6369,0,0.345,0.655,0.2263,0,0,0,0,0,0,0,0,12,2,0,0
66001867,"2022-06-27",0,0,2022,2,"CONTRACT",0,"NEGATIVE","NO_OPINION","NEGATIVE",1,4,2,1,"No plan, no action.","Samsung Electronics","","Business Development Manager","People are focused inwards, fighting windmills. Nothing is changing, cooperation is poor, and only reports matter. Self-marketing is extremely vital.","Decent salary, bonus, and benefits.","No strategy whatsoever. Uninterested management and bad communication. Excessive focus on reports.",4,1,2,"Manufacturing",2022,0,FALSE,TRUE,2020,TRUE,"NEGATIVE",0.999672770500183,"POSITIVE",0.999833941459656,"NEGATIVE",0.999826610088348,"POSITIVE",0.991400122642517,-0.999672770500183,0.999833941459656,-0.999826610088348,0.991400122642517,"negative",0.683239758014679,"positive",0.870756447315216,"negative",0.92101001739502,"neutral",0.507238924503326,-0.683239758014679,0.870756447315216,-0.92101001739502,0,0.361,0.329,0.31,-0.0803,0,0.33,0.67,0.7269,0.363,0.637,0,-0.6908,0.209,0.56,0.231,-0.1045,4,5,12,20
13075074,"2016-12-21",1,0,2016,1,"REGULAR",0,"NEGATIVE","APPROVE","NEGATIVE",5,4,1,4,"I HATED IT.","U.S. Bank","West Allis, WI","Personal Banker","Be more transparent.","The money was great.","Unprofessional, unorganized, and lack of alignment. Director and recruiter lied to cover themselves. Promised no sales or sales goals, but had monthly targets.",3,3,4,"Finance",2016,1,FALSE,TRUE,2015,TRUE,"NEGATIVE",0.999665856361389,"POSITIVE",0.999842166900635,"NEGATIVE",0.999653220176697,"NEGATIVE",0.954910933971405,-0.999665856361389,0.999842166900635,-0.999653220176697,-0.954910933971405,"negative",0.884731292724609,"positive",0.974366664886475,"negative",0.897663593292236,"neutral",0.657392799854279,-0.884731292724609,0.974366664886475,-0.897663593292236,0,0.677,0.323,0,-0.6369,0,0.423,0.577,0.6249,0.267,0.668,0.065,-0.5346,0,1,0,0,3,4,23,3
